gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000098454.1,8.676725,-0.6901387290868826,0.8775578241918505,-0.7864310590842676,0.4316149934166851,0.5713252363100708,Mir7032
ENSMUSG00000099144.1,1.7726394,2.5341461422682183,2.4113706831369646,1.050915215976473,0.2932975313116649,NA,Gm27486
ENSMUSG00000099212.1,2.139195,-2.0278704693740206,1.845352472212544,-1.0989068483717046,0.27180869919874606,NA,Mir7033
ENSMUSG00000099197.1,4.5831556,-0.35888923703899367,1.3194958077842722,-0.27198967584569195,0.7856299576857317,0.8691350941859505,Mir7034
ENSMUSG00000099003.1,6.259392,-0.46539012680372227,1.0209925416224916,-0.45582127961890506,0.648518500698991,0.7727673723282369,Mir7035
ENSMUSG00000076240.1,1687.3743,-0.6289136388299462,0.16028435938947772,-3.92373679643775,8.718598640952681e-05,0.0003153535678642459,Mir702
ENSMUSG00000099145.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Mir8116
ENSMUSG00000098624.1,9.900079,0.06574896750849306,0.45352862692460444,0.14497203396914415,0.8847329521554322,0.9341900737044937,Mir7036
ENSMUSG00000098597.1,9.175569,0.46636722243689793,0.7973581000524601,0.5848905559574983,0.5586213091484848,0.6901864402587594,Mir6418
ENSMUSG00000065394.1,149.39539,0.25704380098886925,0.2454958877170576,1.0470391312017455,0.295081530751769,0.44132428352903874,Mir25
ENSMUSG00000065527.1,3970.0,1.1095127182901183,0.13264361426080043,8.364614644083982,6.031171890311786e-17,5.126496106765019e-16,Mir93
ENSMUSG00000065514.1,1449.8763,1.0075911461702298,0.1414636351241711,7.122615966186695,1.0589758535733108e-12,7.106285333189323e-12,Mir106b
ENSMUSG00000065593.1,973.1924,0.45696771491105587,0.14674164538026074,3.1140969813094777,0.0018450883202793008,0.005535264960837903,Mir339
ENSMUSG00000098574.1,9.324539,-0.819397754592505,0.8713230251376365,-0.9404064060663045,0.34700913751683204,0.5042013109218927,Mir7037
ENSMUSG00000098319.1,3.9745798,0.8994314189588619,1.397066275370849,0.6438001079942391,0.5197050637363692,0.6581575999645277,Mir7038
ENSMUSG00000098822.1,4.8391223,0.991461088577092,1.223690441926871,0.8102221400176163,0.41781251496613614,0.560748375349288,Mir7039
ENSMUSG00000098687.1,1.5166727,-1.2606109279072744,2.1297650649116004,-0.5919014020260485,0.5539166149184336,NA,Mir7k
ENSMUSG00000070107.1,0.0,NA,NA,NA,NA,NA,Mir489
ENSMUSG00000076067.1,54.073673,0.5551579624867278,0.24104815123954687,2.3030998563230107,0.021273225398271922,0.048651771090218295,Mir592
ENSMUSG00000065469.1,1240.6118,0.5661529629988609,0.5143816041020105,1.1006477651688789,0.2710499883359042,0.4163719700340697,Mir129-1
